Smiles,PIC50
CN1C=C(N=C1)S(=O)(=O)N(CCN(CC2=CN=CN2C)C3=CC=C(C=C3)C4=CC=CC=C4)CC5=CC=CC=C5,5.164309429
CC1=C(N=NN1C2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)/C(=N/NC(=S)N)/C,7.301029996
CCOC(=O)C1=CC(=CC=C1)NC2=NC=C3C=C(C(=O)N(C3=N2)C)C4=C(C=CC=C4Cl)Cl,5.823908741
C[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)OC)C(=O)N[C@@H](CC(C)C)C(=O)C(=O)NC2=CC(=CC(=C2)OC)OC)NC(=O)C3=CC=C(O3)C4=CC=C(C=C4)C(=O)C,7.498940738
COC1=CC2=C(C=CN=C2C=C1OC)NC3=CC4=C(C=C3)C(=CC=C4)C(=O)NC5=CC=C(C=C5)Cl,8.100015437
CC1=NOC(=N1)[C@@H]2CC3(CC3)CN2C(=O)[C@H](CC4CCCC4)CC(=O)NO,7.53313238
COC1=CC=CC(=C1)C(=O)NC2=NN=C(S2)/C=C/C3=CC(=C(C(=C3Br)OC)OC)OC,7.22184875
CC(C)C1=CC=C(C=C1)CCCN2CC=C(C2=O)CCC(=O)NO,6.37675071
CC1=C(C=CC=C1C2=CN=CC=C2)COC3=C(C=C(C(=C3)OCC4=CC(=CC=C4)C#N)CN5C[C@H](C[C@H]5C(=O)O)O)Cl,7
COC1=CC(=CC(=C1OC)OC)C(=O)C2=NN(N=C2N3CCCCC3)C4=CC=CC=C4,5.42945706
CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)OCCNC(=O)C6=CC(=CN6COC)NC(=O)C7=CC(=CN7COC)NC(=O)C8=CC=C(N8COC)NC(=O)CCCN(C)C)O,6
CN(CCCNC(=O)C1=CC=CC2=CC3=C(C(=CC=C3)F)N=C21)CCCNC(=O)C4=CC=CC5=CC6=C(C(=CC=C6)F)N=C54,7.30980392
CC1(C=CC2=C(C=CC(=C2O1)C(=O)/C=C/C3=CC(=C(C=C3)OC)NCC4=CC=CC=C4)OC)C,6.013228266
CN(C1=C(C=C(C=C1)NC(=O)C2=CC3=C(C=C2)OCO3)OCC4=C(C=CC(=C4)Cl)Cl)S(=O)(=O)C,5.54515514
C1=CC2=C(C=C1[N+](=O)[O-])C(=C(N2)O)C3=C(C4=C(N3)C=CC(=C4)F)N=O,8.76700389
CCN(CC)CCN(C)/C=C/1\C2=C(C(=O)C3=C([C@]2([C@H](OC1=O)COC)C)[C@@H](C[C@]4([C@H]3CC[C@@H]4O)C)OC(=O)C)O,7.301029996
CC1=CC(=CC=C1)NC(=O)NC2=CC3=C(C=C2)C(=CN3C)C#N,6.173925197
C1=CC2=C(C=C1OC(F)(F)F)C(=C(N2)O)C3=C(C4=C(N3)C=CC(=C4)Cl)N=O,7.118045029
C[C@H]1CC[C@H](CN1C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)N)C(=O)NC5=CC=CC=C5,5.899998417
CCC1=CC=CC=C1N2C=C(C=N2)C(=O)NC3=CC=CC(=N3)C,6.420216403
CC1=CC2=C(C=C1)N=C3C(=C2)C=CC=C3C(=O)NCCCN(C)CCCNC(=O)C4=CC=CC5=CC6=C(C=CC(=C6)C)N=C54,6.560667306
CC1=CC(=C(C=C1)C)COC2=C(C=CC(=C2)NC(=O)C3=CC=C(C=C3)OC)N(C)S(=O)(=O)C(F)(F)F,5.274088368
COC1=CC2=C(C=CN=C2C=C1OC)OC3=C(C=C(C=C3)N/C(=N\S(=O)(=O)CC4=CC=CC=C4)/CC5=CSC=C5)F,7.255081458
CCC1=CC=CC=C1N2C(=CC(=N2)C(=O)NC3=NC4=CC=CC=C4C=C3)C,7.173925197
CCC(C1=NC2=C(C(=O)N1CC3=CC=CC=C3)SC=C2)N(CCCN)C(=O)C4=CC=CC(=C4)C,7.045757491
CN1C=C(C2=C1C=C(C=C2)NC3=NC=C(O3)C4=CC=CC(=C4)CNC(=O)OC5CCOC5)C#N,6.585026652
CC1=C(C=CC=C1C2=CN=CN=C2)COC3=C(C=C(C(=C3)OCC4=CC(=CC=C4)C#N)CN5C[C@H](C[C@H]5C(=O)O)O)Cl,7
CC1=C(NC2=C1C(=NC=N2)NC3=CC(=CC=C3)OC)C,5.920818754
CC1=C(C=CC(=C1)F)NC2=C3C=CN=CC3=C4C=CC=C(C4=N2)C5=NC=NN5,8.096910013
CCCNC(=O)NC[C@@H](C(=O)O)NC(=O)[C@@H]1CCCN1S(=O)(=O)C2=CC=CC=C2,6.447331784
CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=O)N(C3C4=CC=CC=C4)CC5=CN(N=N5)CCOCCOCCOCC(=O)NC6=CC=CC7=C6C(=O)N(C7=O)C8CCC(=O)NC8=O)C,7.164309429
CN1C=NC=C1C(C2=CC=C(C=C2)C#N)OCC3=C(C=C(C=C3)C#N)C#CC4=CC(=CC=C4)O,9
CCCN1C(=O)C2=CC=CC=C2N3C1=NN(C3=S)CN(C)CCC,5.73754891
C1C[C@H](N(C1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CC=CC=C3)C(=O)N[C@@H](CNC(=O)NCC4=CC=CC=C4)C(=O)O,6.627087997
CC(C1=CC=C(C=C1)N2CCCS2(=O)=O)C(=O)NC3=NNC(=C3)C4CC4,7.886056648
CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=O)N(C3C4=CC=CC=C4)CC5=CN(N=N5)CCOCCOCCOCCOCC(=O)NC6=CC=CC7=C6CN(C7=O)C8CCC(=O)NC8=O)C,7.645891561
C[C@]12CC[C@H]3[C@@]4(C=CC(=O)C(=C)[C@H]4CC[C@@]3(C1)CC2=O)C,5
CN(C)CCN(C)CC(=O)NC1=C2C3=CC=CC=C3SC2=C(C=C1)C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6,7.244125144
CCCCC/C(=N\S(=O)(=O)CC1=CC=C(C=C1)F)/NC2=CC(=C(C=C2)OC3=NC=NC4=C3SC=C4)F,7.371815492
CC(C)C[C@@H](C(=O)C(=O)NC1=CC=CC=C1)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC3CCCCC3)NC(=O)OCC4=CC=CC=C4,6.219466675
CN1C=C(N=C1)S(=O)(=O)N(CCN(CC2=CN=CN2C)C3=CC=C(C=C3)C(=O)N)CC4=CC=CC=C4,5.27572413
CN(C1=CC(=C(C=C1)OC)N)C2=CC(=O)OC3=CC=CC=C32,7.630784143
COC1=CC=C(C=C1)C(=O)/C=C/C2=C3CC4=CC(=C(C=C4C3=NN2)OC)OC,5.184422252
CC1=C(C=NN1C2=C(C=CC=C2F)F)C(=O)NC3=NC4=CC=CC=C4C=C3,8.795880017
C1=CC(=CC(=C1)O)C2=C3C(=NN2)N=CN=C3NC4=CC(=CC=C4)Cl,6.004364805
CC(=O)NCCN1C(=O)C2=C(C=CC(=C2)F)N3C1=NNC3=S,5.605548319
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)NC(=O)C3=CC(=NC4=C3C=CC(=C4)OC)C5=CC=CC=C5,4
CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=C(C=C3)F)NN=C4N,7.853871964
CCN1C(=O)C2=CC=CC=C2N3C1=NNC3=S,5.826813732
C1CSCCC12N=C(N=C(N2OCCCOC3=CC(=C(C=C3)Cl)Cl)N)N.Cl,9
C1=CC2=C(C(=C1)O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NCCC#N)C6=C(N4C7C(C(C(C(O7)CO)O)O)O)C(=CC=C6)O,7.698970004
CN1CCN(CC1)C2=CC3=C(C=CC=C3OS(=O)(=O)C4=CC=CC(=C4)[N+](=O)[O-])N=C2,5.920818754
CCN1/C(=C/C2=[N+](C=CS2)CC3=CC=CC=C3Cl)/S/C(=C/4\N(C5=C(S4)C=C(C=C5)OC)C)/C1=O.[Cl-],7.48148606
CC1(C=CC2=C(C=CC(=C2O1)C(=O)/C=C/C3=CC(=C(C=C3)OC)N)OC)C.C(=C\C(=O)O)\C(=O)O,7.920818754
CC(C)N1C=NC2=C(N=C(N=C21)Cl)NCC3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N,5.663540266
C1CCC2=C(C1)C(=O)NC(=N2)N3CCC4(CC3)CNC5=C4C(=CC=C5)Cl,8.27572413
CN1C=CN=C1[C@@H]2[C@H](NC3=CC=CC4=C3C2=NNC4=O)C5=CC=C(C=C5)F,8.647817482
CCN1C=CC2=C1C=CC(=C2)C3=NCC(O3)C4=CC(=C(C(=C4)OC)OC)OC,7.30980392
CN1CCN(CC1)CC(=O)NC2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,7.920818754
CC(C)(C)OC(=O)CC[C@H](C(=O)NCCCN1C(=O)C2=C(C=CC(=C2)F)N3C1=NNC3=S)NC(=O)OC(C)(C)C,5.086716098
CN(C)CCNC(=O)C1=C(C=CC2=C1N=C3C4=CC=CC(=O)C4=CC=C3N2)O,7.602059991
C1=CC(=C(C=C1NC(=O)CCCCCC(=O)NO)C(=O)NC2=CC(=C(C=C2)Cl)Cl)O,6
COC1=CC(=CC(=C1OC)OC)C2CN=C(O2)C3=C4C=CNC4=CC=C3,7.244125144
C1=CC=C2C(=C1)C=C(N2)C3=C4C=C/C(=C\C5=C(NC6=CC=CC=C65)O)/C=C4N=N3,6.26760624
CC(C)(C1=CC2=C(C=C1)[C@@](N(C2=O)CC3=CC=C(C=C3)Cl)(C4=CC=C(C=C4)Cl)OCC5(CC5)CO)O,7.920818754
CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@H](C(C)(C)C)NC(=O)CCCCCCN(C)CC[C@H](CSC4=CC=CC=C4)NC5=C(C=C(C=C5)S(=O)(=O)NC(=O)C6=CC=C(C=C6)N7CCN(CC7)CC8=C(CCC(C8)(C)C)C9=CC=C(C=C9)Cl)S(=O)(=O)C(F)(F)F)O,7.089909454
COC1=CC=CC=C1N2C=CC(=C2)C(=O)C3=CC(=C(C(=C3)OC)OC)OC,5.455931956
CCC(C1=NC2=C(C(=O)N1CC3=CC=CC=C3)SC=C2)N(CCCN)C(=O)C4=CC=C(C=C4)Cl,7.301029996
C1=CC=C2C(=C1)N=C(S2)C3=CC=C(C=C3)NC(=O)CN4C=NC=N4,7.769551079
COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)C2=CC3=C(C=C2)OCO3,5.537602002
CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C4CN(C(=O)N(C4=N3)C5=CC=CC(=C5)NC(=O)C=C)C6=CC=C(C=C6)C7=CC=CC=C7)OC,7.744727495
C[C@@](CO)(C1=CC2=C(C(=C1)F)[C@@](N(C2=O)CC3=CC=C(C=C3)C#C)(C4=CC=C(C=C4)Cl)OCC5(CC5)CO)O,8.283996656
COC1=CC(=CC(=C1O)OC)/C=C/2\CCC=CC2=O,5.793174124
CC(C)C1=CC2=C(C(=O)C1=O)[C@@]34CCCC([C@@H]3C(C2=O)OC4=O)(C)C,6.410050399
CC1=C(C(=O)O[C@H](C1)[C@@H](C)C2=C[C@@H]([C@@]3([C@@]2(CC[C@H]4[C@H]3C[C@@H]5[C@]6([C@@]4(C(=O)C=C[C@@H]6OC(=O)C=C)C)O5)C)O)OC(=O)C)C,6.107905397
C1=CC(=CC(=C1)Cl)NC2=NC=NC3=C2C=C(C=C3)NC(=S)NC4=CC(=CC(=C4)F)F,7.221125528
C1C=C(C(=O)N1CCC2=CC=C(C=C2)Br)CCC(=O)NO,6.37675071
COC1=C(C(=CC=C1)F)NC2=C3C=CN=CC3=C4C=CC=C(C4=N2)C5=NC=NN5,7.920818754
COC1=C(C(=CC(=C1)C2C3=CC4=C(C(=C3OC(=C2C#N)N)O)OCO4)Br)OC,8.522878745
C1CC(C1)NC2=C3C=CN=CC3=C4C=CC=C(C4=N2)C5=NC=NN5,7.698970004
C1=CC(=CC(=C1)Br)NC2=NC=NC3=C2C=C(C=C3)NC(=O)NC4=CC=C(C=C4)Cl,7.714442691
CCCN(CCC)CCC(=O)NC1=CC2=C(C=C1)C(=O)C3=C(C2=O)C=CC(=C3)NC(=O)CCN(CCC)CCC.CC(=O)O,6.420216403
C1=CC(=CC(=C1)NC(=O)C2=C(C=CC(=C2)NC(=O)CCCCCC(=O)NO)O)C(F)(F)F,6
CC1(CC(CCO1)(CCNC2=CC(=CC=C2)Cl)C3=CC=CC=C3)C,7.602059991
C1CCC2=C(C1)C(=O)NC(=N2)N3CCC4(CC3)C5=C(C=C(C=C5)F)NC4=O,7.920818754
C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4C[C@H]5[C@H](C4)OCCO5,7.508638306
CN(C)CCNC(=O)C1=C(C=CC2=NC3=C(C4=C(C=C3)C(=CC=C4)OC)N=C21)N,7.537602002
C[C@]12CC[C@H](C1(C)C)CC(=O)N2CC3=CN(N=N3)C4=CC=CC=C4C#N,6.619788758
CCN(CC)CCNC(=O)C1=C2C(=CC=C1)N=C3C=CC4=C(C3=N2)C=CC=C4OC,5.999565923
CN(C)CCNC(=O)C1=C2C(=CC=C1)N=C3C=CC4=C(C3=N2)C=CC(=C4)[N+](=O)[O-],7.161150909
C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4C[C@@H]5[C@@H](C4)OCCO5,7.214670165
C1COCCN1C2=CC3=C(C=C2)N4C(=S)NN=C4N(C3=O)CCC5=CC=CC=C5,5.812479279
COC1=C(C(=CC(=C1)C2C3=CC4=C(C=C3OC(=C2C#N)N)NCCO4)Br)OC,10.79588002
C1CN(CCN1C2=NC(=NC(=N2)C3=CC(=C(N=C3)N)C(F)(F)F)N4CCOCC4)C(=O)C5=C(C=CC(=C5)CC6=NNC(=O)C7=CC=CC=C76)F,8.950007143
C1CCC(C1)[C@H](C2=CC=CC=N2)NC(=O)C3=CC4=C(C=C3)NN=C4C5=CC=C(C=C5)N6C7CCC6COC7,8.337242168
COC1=C2C(=C3C(=C1)N=CN=C3OC4=CC=C(C=C4)NC(=O)NC5=CC(=NC=C5)OC)OCCO2,7.508638306
CN(C)CC(CO)NC(=O)C1=C2C(=CC=C1)N=C3C=CC4=C(C3=N2)C=CC=C4OC,7.552841969
CN(CCCNC(=O)C1=CC=CC2=CC3=C(C=C(C=C3)F)N=C21)CCCNC(=O)C4=CC=CC5=CC6=C(C=C(C=C6)F)N=C54,7.283996656
CN(C)C1=CC=C(C=C1)C(=O)N[C@@H](CCCCCC(=O)NO)C(=O)NCC2=CC=CC=C2,5.795880017
COC1=CC=CC(=C1)[C@H]2CC(=O)C3=CC4=C(C=C3N2)OCO4,5.629999781
C/C(=C\C1=CC=C(C=C1)OC)/C(=O)C2=CC=C(C=C2)OC,5.721246399
CCOC1=C(C=CC(=C1)C(=CC#N)C2=CC(=C(C=C2)OC)C)OC,7.060480747
CN(C)CC1=CC=C(C=C1)C2C(C3=NNC(=O)C4=C3C(=CC(=C4)F)N2)C5=CC=CC=C5,8.482804102
COCCNC(=O)C1=CC=CC2=C1C=CC(=C2)OC3=C4C=CC(=CC4=NC=C3)OC,7.550059011
CCOC1=C(C=CC(=C1)C(=CC#N)C2=CC(=C(C=C2)OC)OC(=O)CN)OC.Cl,7.721246399
CC(=O)N1CCN(CC1)CC2=CC(=C(C=C2)O)C(=O)/C=C/C3=C(C(=CC=C3)C4=CC=CC=C4)F,4.698970004
CCOC(=O)C1=C(OC2=CC3=C(C=C2C1C4=CC(=CC=C4)Cl)OCO3)N,6.48148606
COC1=CC=CC2=C1NC(=C2SC3=CC(=C(C(=C3)OC)OC)OC)C4=CC=CC=C4,7.721246399
CC1=CC(=CC=C1)C(=O)N[C@H](CO)C(=O)N[C@@H](C)C(=O)NC(CC2=CC=C(C=C2)N=C(N)N)P(=O)(OC3=CC=CC=C3)OC4=CC=CC=C4,8.356547324
COC1=CC(=CC(=C1OC)OC)C(=O)C2=CC3=CC(=C(C=C3O2)OC)OC,6.113509275
CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O,6.468521083
C1=CC=C2C(=C1)N=C(S2)C3=CC=C(C=C3)NC(=O)CNC4=CC=C(C=C4)[N+](=O)[O-],4
C1=CC=C2C=C(C=CC2=C1)C3=C(C=C(N3)C4=NC(=NC=C4)N)C(=O)N,6.57024772
CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)N[C@H](CCN5CCN(CC5)CCOCCNC6=CC=CC7=C6C(=O)N(C7=O)[C@@H]8CCC(=O)NC8=O)CSC9=CC=CC=C9)S(=O)(=O)C(F)(F)F)C1=CC=C(C=C1)Cl)C,7.218244625
CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)OCCNC(=O)C6=CC(=CN6COC)NC(=O)CCCN(C)C)O,5.245651664
CCC1=CC2=C(C=C1)N(/C(=C\3/C(=O)N(/C(=C/C4=[N+](C=CS4)CC5=CC=C(O5)C(F)(F)F)/S3)CC)/S2)C.[Cl-],7
C1=CC=C(C=C1)NC(=S)NC2=CC3=C(C=C2)N=CN=C3NC4=CC(=CC=C4)Br,7.801342913
CN1CCN(CC1)CCCNC2=NC3=NC(=C(C=C3C=N2)C4=C(C=CC=C4Cl)Cl)NC(=O)NC5=CC=CC=C5OC,7.173925197
CC1=C(C=CC=C1C2=CC=NC=C2)COC3=C(C=C(C(=C3)OCC4=CC(=CC=C4)C#N)CN5CCCCC5C(=O)O)Cl,7
CC(C)(C)N1C=C2C(=N1)C(=O)CC3(O2)CCN(CC3)C(=O)C4=CC(=NC5=CC=CC=C54)OC,7
COC1=CC=CC(=C1)C2=CC(=O)C3=C(C=CN=C3N2)Cl,6.139997578
CC1CCN(CC1)C2=NC(=NC3=C2N=CN3CC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N)Cl,5.372634143
COC1=CC=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OC)OP(=O)(O)O,6.522878745
COC1=CC(=CC(=C1OC)OC)C(=O)/C=C/C2=C3CC4=CC=CC=C4C3=NN2,5.258060922
COC(=O)C1=CC(=CC=C1)OC2=CC=C(C=C2)N3C4=C(C=CC(=C4)C#N)C=C5C3=NC(=O)NC5=O,6.031517051
C/C(=C\C1=CC(=C(C(=C1)F)OC)F)/C(=O)C2=CC(=C(C(=C2)OC)OC)OC,7.301029996
CN1C2=CC=CC=C2C=C1C3=C(C=C(N3)C4=NC(=NC=C4)N)C(=O)N,7.045757491
C1COCCN1C2=CC3=C(C=C(C=C3NCC4=CC(=CC=C4)[N+](=O)[O-])C(F)(F)F)N=C2,9.142667504
C1CCC(=O)NC2=CC=CC(=C2)NC3=NC4=C(C1)C=NN4C(=N3)NC5=CC=CC(=C5)C(=O)N6CC(C6)O,6.48148606
C1=CC=C(C=C1)C2=C(NC3=C2C(=NC=N3)NC4=CC(=CC=C4)Cl)C5=CC=CC=C5,7.017728767
COC1=C(C(=C(C=C1)CN[C@H]2CCC3=CC(=C(C(=C3C4=CC=C(C(=O)C=C24)SC)OC)OC)OC)OC)OC,5.639999555
CC(C)C1=CC2=C(C(=O)C1=O)[C@]3(CCCC([C@@H]3CC2OC)(C)C)C(=O)OC,6.630784143
COC1=CC(=CC(=C1OC)OC)C2=C3C(=CC=C2)NC(=N3)C4=CC=C(C=C4)/C(=N/O)/N,5
CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CN=CC=C4,6.292429824
CN1CCN(CC1)C2=C(C=C(C=C2)C3=NNC4=C3C=C(C=C4)NC(=O)C(C5=CSC=C5)N6CCCC6)S(=O)(=O)C,7.744727495
CCC(C1=NN(C=C1)C)(C2=CC3=C(C(=C2)F)[C@@](N(C3=O)[C@@H](CCC(=O)O)C4=CC=C(C=C4)Cl)(C5=CC=C(C=C5)Cl)OC)O,8.200659451
C[C@@H](C(=O)NC(CC1=CC=C(C=C1)N=C(N)N)P(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3)NC(=O)[C@@H](CO)NS(=O)(=O)C4=CC=CC=C4,8.585026652
CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)N[C@H](CCN(C)CCCCNC5=CC=CC6=C5C(=O)N(C6=O)[C@@H]7CCC(=O)NC7=O)CSC8=CC=CC=C8)S(=O)(=O)C(F)(F)F)C9=CC=C(C=C9)Cl)C,7.412289035
C1COCCN1C2=NC(=NC(=N2)C3=CN=C(C=C3C(F)(F)F)N)N4C[C@H]5[C@H](C4)OCCO5,7.420216403
CC(=O)O[C@@H]1CCC2=CC(=C(C(=C2C3=C1C=C(C=C3)SC)OC)OC)OC,5.509999358
COC1=CC=CC(=C1)CC(=O)NCCCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S,6.017728767
COC1=CC2=NC=CC(=C2C=C1)OC3=CC4=C(C=C3)C(=CC=C4)C(=O)NC5=CC=C(C=C5)Cl,9
CC(=C)C1=CC2=C(C=C1)C(N(C2=O)CC3=CC=C(C=C3)C#N)(C4=CC=C(C=C4)Cl)OCC5(CC5)CO,7.187086643
CCOCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)/C=C/C(F)(F)F,7.559720787
C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=C(C=C4)C5=CN=CN=C5)C(F)(F)F,5.522878745
CC1=C(C(=CC=C1)C)C2=C(N=C3C(=C2)C=NC(=N3)N)N,6.366531544
COCCNC(=O)C1=CC=C(C=C1)NC2=NC=C3C=C(C=CC3=N2)C4=CN=CN=C4,6.109578981
COC1=CC(=CC(=C1OC)OC)C(=O)/C=C/C2=C(C=C(C=C2)Cl)Cl,5.420216403
CS(=O)(=O)C1=CC=CC(=C1)C2=NNC3=C2C=C(C=C3)NC(=O)C(C4=CSC=C4)N5CCCC5,8.229147988
CCN1/C(=C/C2=[N+](C=CS2)CC3=CC=CC=C3)/S/C(=C/4\N(C5=C(S4)C=CC(=C5)OC)C)/C1=O.[Cl-],6.443697499
COC1=CC(=CC(=C1OC)OC)C2=NNC3=C2C=C(C=C3)C4=CC=C(C=C4)F,6.033389013
COC1=C(C=C(C=C1)C(=O)NC2=NN=C(S2)/C=C/C3=CC(=C(C(=C3Br)OC)OC)OC)OC,7.522878745
CN(C)C/C=C/C(=O)N1CCC(CC1)N2C3=NC(=NC=C3CN(C2=O)C4=C(C(=CC(=C4Cl)OC)OC)Cl)NC5=CC(=CC=C5)OC,8.928117993
CC1=CC=C(C=C1)NC(=O)N2CCOC3=C2C=CC(=C3)OC4=C5C=C(C(=CC5=NC=C4)OC)OC,9.7000571
C1=CC2=C(C=C1F)C(=O)N(C3=NNC(=S)N23)CCCNC(=O)CCC(=O)O,5.296708622
C[C@@H]1C(=O)N(C2=C(N1C3CCCC3)C=C(C=C2)C4=NC(=NN4C5=CC=C(C=C5)C)C(=O)N(C)CCN(C)C)C,8.15490196
CC(CN1CCN(CC1)C)(C2=CC3=C(C(=C2)F)[C@@](N(C3=O)CC4=C(C=C(C=C4)Cl)S(=O)(=O)C)(C5=CC=C(C=C5)Cl)OCC6(CC6)CO)O,8.337242168
C1=CC2=C(C=C1C3=NC(=NC=C3)N)NN=C2N,6.399996913
C/C(=C\C1=CC(=C(C=C1)OC)F)/C(=O)C2=CC(=C(C(=C2)OC)OC)OC,8.698970004
C1CCC(C1)SC2=NN=C(N2C3=CN=CC=C3)COC4=CC=C(C=C4)C5=CC=C(C=C5)C#N,7.055517328
CN1C=CN=C1C2C(NC3=CC=CC4=C3C2=NNC4=O)C5=CC=C(C=C5)F,8.681936665
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCCC5)OCCO)C,8.031050319
COC1=CC(=CC(=C1OC)OC)C2C3=C(C=C4C(=C3)CCN4)OC(=C2C#N)N,7.657577319
CCC(C)C(C(=O)O[C@H]1C=CC(=O)[C@]2([C@]13[C@H](O3)C[C@@H]4[C@@H]2CC[C@]5([C@]4([C@H](C=C5[C@H](C)[C@H]6CC(=C(C(=O)O6)C)C)OC(=O)C)O)C)C)NC(=O)OC(C)(C)C,5.966576245
CC1=C(SC(=N1)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCN(CC4)S(=O)(=O)C,6.525783736
CC1=CC=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OC)O,5.823908741
CN1C=CC2=C1C=CC(=C2)C3=NCC(O3)C4=CC(=C(C(=C4)OC)OC)OC,7.853871964
CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C=C4)C(=O)NCCCCC(=O)NO)OC,6
CN(C)CCC(=O)NC1=C2C(=C(C=C1)NC(=O)CCN(C)C)C(=O)C3=CC=CC=C3C2=O.Cl,7.795880017
COC1=CC(=CC(=C1OC)OC)C2C3=CC4=C(C=C3OC(=C2C#N)N)N=CN4,6.417936637
CC(C)C1=C(C(=C2C(=C1)CC[C@@H]3[C@@]2(CCCC3(C)C)C(=O)OC)O)O,6.062983893
COC1=CC=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OC)OP(=O)([O-])[O-].[Na+].[Na+],8.096910013
C1=CC=C(C(=C1)CC(=O)NCCCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S)C#N,5.906578315
CC1=CC=C(C=C1)C(=O)N(CCCN)C(C2=NC3=C(C(=NS3)C)C(=O)N2CC4=CC=CC=C4)C(C)C,8.698970004
CCC(C1=NC2=C(C(=O)N1CC3=CC=CC=C3)SC=C2)N(CCCN)C(=O)C4=CC=C(C=C4)C,8
C[C@@](COC)(C1=CC2=C(C(=C1)F)[C@@](N(C2=O)CC3=C(C=C(C=C3)Cl)S(=O)(=O)C)(C4=CC=C(C=C4)Cl)OCC5(CC5)CO)O,8.677780705
CC1=C(N=NN1C2=CC=C(C=C2)Cl)C3=NN(C=C3/C=N/O)C4=CC=CC=C4,7.301029996
COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC4=C(C=C3)N(CCO4)C(=O)N,7.240030142
C1CCC2=C(C1)C(=O)NC(=N2)N3CCC4(CC3)C5=C(C=C(C=C5F)F)N(C4=O)CCO,7.821023053
CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NCCCCC(=O)NO,6
CCN(CC)CCCCNC1=NC=C2CN(C(=O)N(C2=N1)CC3=CC(=CC=C3)NC(=O)C=C)C4=C(C(=CC(=C4Cl)OC)OC)Cl,8.437707136
COC1=CC2=C(C(=C1)OC)C(=O)NC(=N2)C3=CC=C(C=C3)OC/C=C/C(=O)NO,6.536107011
COC1=C(C(=C2C(=C1)CC[C@@H](C3=CC(=O)C(=CC=C32)SC)NCC4=CC=C(C=C4)[N+](=O)[O-])OC)OC,5.639999555
CCCC1=CC2=C(C=C1)N(C(=C(C2=O)C(=O)NC3=CC(=C(C=C3)OC4=NC=NC5=C4C(=CN5)C6=CC=CC=C6)F)C)C,7.214670165
COC1=CC(=CC(=C1OC)OC)C(=O)C2=CN(C=C2)C3=CC=CC(=C3)N4C=CC=C4,7.366531544
CN1C=CC2=C1C=C(C=C2)C3=NCC(O3)C4=CC(=C(C(=C4)OC)OC)OC,6.37675071
